id,Exam1,Exam2,Exam3,Final,HS_GPA,COMP_ACT_SCORE,TRANS_TOT_CR,BFAS_A_1,BFAS_A_2,BFAS_A_3,BFAS_A_4,BFAS_A_5,BFAS_A_6,BFAS_A_7,BFAS_A_8,BFAS_A_9,BFAS_A_10,BFAS_A_11,BFAS_A_12,BFAS_A_13,BFAS_A_14,BFAS_A_15,BFAS_A_16,BFAS_A_17,BFAS_A_18,BFAS_A_19,BFAS_A_20,BFAS_A_21,BFAS_A_22,BFAS_A_23,BFAS_A_24,BFAS_A_25,BFAS_A_26,BFAS_A_27,BFAS_A_28,BFAS_A_29,BFAS_A_30,BFAS_A_31,BFAS_A_32,BFAS_A_33,BFAS_A_34,BFAS_A_35,BFAS_A_36,BFAS_A_37,BFAS_A_38,BFAS_A_39,BFAS_A_40,BFAS_A_41,BFAS_A_42,BFAS_A_43,BFAS_A_44,BFAS_A_45,BFAS_A_46,BFAS_A_47,BFAS_A_48,BFAS_A_49,BFAS_A_50,BFAS_A_51,BFAS_A_52,BFAS_A_53,BFAS_A_54,BFAS_A_55,BFAS_A_56,BFAS_A_57,BFAS_A_58,BFAS_A_59,BFAS_A_60,BFAS_A_61,BFAS_A_62,BFAS_A_63,BFAS_A_64,BFAS_A_65,BFAS_A_66,BFAS_A_67,BFAS_A_68,BFAS_A_69,BFAS_A_70,BFAS_A_71,BFAS_A_72,BFAS_A_73,BFAS_A_74,BFAS_A_75,BFAS_A_76,BFAS_A_77,BFAS_A_78,BFAS_A_79,BFAS_A_80,BFAS_A_81,BFAS_A_82,BFAS_A_83,BFAS_A_84,BFAS_A_85,BFAS_A_86,BFAS_A_87,BFAS_A_88,BFAS_A_89,BFAS_A_90,BFAS_A_91,BFAS_A_92,BFAS_A_93,BFAS_A_94,BFAS_A_95,BFAS_A_96,BFAS_A_97,BFAS_A_98,BFAS_A_99,BFAS_A_100,BFAS_Withdrawal,BFAS_Volatility,BFAS_5_N,BFAS_Compassion,BFAS_Politeness,BFAS_5_A,BFAS_Industriousness,BFAS_Orderliness,BFAS_5_C,BFAS_Enthusiasm,BFAS_Assertiveness,BFAS_5_E,BFAS_Intellect,BFAS_Openness,BFAS_5_O,SE_1,SE_2,SE_3,SE_4,SE_5,SE_6,SE_7,SE_8,SE_9,SE_10,SE_11,SE_12,SE_13,SE_14,SE_15,SE_16,SE_total,anx_1,anx_2,anx_3,anx_4,anx_5,anx_6,anx_7,anx_8,anx_9,anx_10,anxiety_total,Gender
12641,35,31,0,0,NA,NA,NA,2,1,5,5,5,4,5,3,4,3,2,2,3,5,2,2,3,2,5,4,5,4,2,4,5,2,2,3,1,2,1,3,2,5,4,3,4,4,5,1,2,4,4,2,1,2,3,3,2,5,2,2,2,3,1,2,2,4,5,5,2,2,4,3,4,3,2,3,5,1,3,4,2,2,4,4,4,1,1,2,2,1,2,4,1,4,5,5,5,2,1,5,2,1,3,4,5,2,1,1,2.2,3.2,2.7,4,2.5,3.25,3.8,3.4,3.6,2.4,4.8,3.6,4.4,2.2,3.3,5,7,5,6,4,4,4,7,7,7,7,7,7,7,7,7,6.125,1,2,1,2,2,1,1,1,3,1,1.5,I prefer to not answer this question.
12002,48,46,39,92,4.39,29,8,4,5,5,5,5,1,5,4,4,5,2,5,2,1,1,5,1,4,4,5,5,5,1,1,5,1,5,4,2,5,1,1,1,1,5,4,1,5,4,4,5,5,5,5,2,2,4,3,1,1,5,2,1,2,1,5,4,5,5,1,1,1,4,5,5,1,1,1,4,5,4,5,4,5,5,2,1,1,2,2,3,1,2,5,1,1,1,4,5,2,2,5,3,5,4,2,1,5,3,5,2,1.6,1.8,4.5,4.8,4.65,4.4,4.2,4.3,4.5,4.2,4.35,4.8,4.7,4.75,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,3,2,2,2,4,3,1,5,2,2.6,Female
12351,40,40,44,88,3.62,26,0,2,1,5,4,4,4,4,2,4,5,4,4,2,2,2,2,1,4,4,4,4,5,4,4,2,4,4,4,2,2,2,1,4,5,4,4,1,4,2,2,2,4,4,4,2,4,2,2,2,2,5,2,2,2,4,4,4,4,4,4,4,2,2,2,4,4,2,2,4,2,2,4,4,4,4,2,2,2,2,2,4,2,2,4,2,4,2,4,4,4,2,4,4,4,4,4,4,4,2,4,3.5,3.6,3.55,4.3,3.8,4.05,3.3,4,3.65,3.5,3.8,3.65,3.6,3.1,3.35,3,5,4,3,4,5,5,6,3,3,7,3,5,5,4,5,4.375,1,3,3,3,2,2,3,4,5,1,2.7,Female
13224,50,39,47,86,4,26,8,4,2,3,4,2,4,5,2,4,4,4,4,4,2,2,2,3,5,3,4,4,4,5,2,3,3,4,4,2,2,4,2,2,2,2,4,3,4,3,4,4,5,4,4,3,4,4,2,3,2,4,2,4,2,4,4,1,5,4,2,4,2,2,2,3,2,2,2,4,3,2,4,2,4,4,2,2,1,4,1,2,2,4,4,4,4,2,4,3,1,2,3,4,4,2,3,4,4,2,5,3,3.2,3.1,4,3.4,3.7,2.4,4.3,3.35,4,3.4,3.7,2.7,4,3.35,4,3,5,3,4,5,5,4,3,3,7,4,5,5,4,4,4.25,2,3,3,2,4,2,2,4,5,2,2.9,Female
11657,45,44,42,75,3.89,31,0,3,2,4,4,4,1,5,2,3,5,4,5,2,2,2,4,2,5,3,4,4,4,2,2,4,2,5,4,2,3,3,1,3,2,3,3,2,5,3,5,3,4,4,4,2,2,3,1,4,3,5,1,3,2,2,3,5,4,3,2,2,1,4,1,4,2,1,2,4,4,2,4,3,4,4,3,1,1,3,3,4,1,4,4,2,2,1,4,2,3,3,4,3,5,4,1,2,4,4,4,3.3,2.1,2.7,4.5,4.5,4.5,3.4,4.4,3.9,4.2,2.9,3.55,3.9,3.8,3.85,7,7,5,5,5,5,4,7,6,7,7,4,7,6,5,6,5.8125,1,3,2,1,1,1,3,2,4,1,1.9,Female
12711,41,41,40,86,NA,NA,NA,2,4,4,4,5,4,2,4,4,5,5,5,4,5,1,3,4,1,2,4,4,5,2,4,5,3,5,5,2,4,2,4,2,2,4,4,4,4,3,4,1,4,4,1,5,4,2,1,1,2,3,2,2,4,2,4,3,4,1,3,3,5,5,5,3,3,3,4,3,4,2,2,4,3,5,3,3,4,3,3,2,2,2,2,2,2,3,2,2,3,2,2,3,1,4,2,2,4,4,4,3.2,2.8,3,3.1,2.9,3,3.8,3.1,3.45,2.1,2.9,2.5,4,3.8,3.9,6,6,6,5,4,4,6,6,6,6,6,6,6,6,6,6,5.6875,1,1,2,2,1,2,2,2,3,2,1.8,Male
11956,35,27,32,65,3.68,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2,7,5,5,4,7,5,4,7,5,4,4,3,4,4.6875,2,2,3,2,2,1,3,2,2,1,2,Male
12005,30,33,34,70,3.73,25,24,4,3,4,3,4,2,5,4,3,5,2,4,3,4,2,4,1,4,3,4,4,4,2,2,4,2,4,3,3,4,2,2,4,4,4,4,1,4,3,3,4,4,4,3,3,4,4,3,4,3,4,3,2,2,2,4,4,4,4,4,3,2,4,2,4,4,2,4,3,4,2,2,3,4,3,2,2,2,4,3,4,2,4,4,3,2,2,4,3,2,2,5,2,4,4,4,4,4,2,4,2.7,2.8,2.75,3.7,4.1,3.9,3.4,3.4,3.4,3.4,3,3.2,3.7,3.6,3.65,5,5,6,4,5,6,6,7,6,6,7,6,6,7,6,6,5.875,1,2,2,2,3,2,1,1,4,4,2.2,Female
11633,47,49,47,98,4.04,32,0,4,2,4,2,4,2,4,1,5,5,4,3,2,4,2,3,3,5,3,4,4,4,2,3,4,4,4,4,2,4,2,2,2,4,4,4,1,4,2,4,4,4,4,2,2,2,3,2,3,3,5,2,2,3,4,4,4,4,4,3,3,2,4,2,2,2,1,2,3,3,4,4,4,3,4,3,2,2,3,2,4,2,2,3,2,3,3,4,3,3,2,4,2,4,3,2,2,3,4,4,2.8,2.5,2.65,3.9,3.9,3.9,4,4.1,4.05,2.8,3.2,3,3.5,3.7,3.6,6,5,5,3,7,7,5,6,5,6,7,6,5,7,7,7,5.875,3,3,4,2,1,3,2,1,5,4,2.8,Female
13779,44,46,43,89,NA,NA,NA,2,1,4,5,4,1,4,3,4,4,4,5,3,2,2,2,2,4,4,4,4,5,4,2,4,2,4,4,1,4,3,1,4,1,4,2,1,4,3,4,2,5,4,3,2,4,2,3,2,2,5,1,3,2,2,3,3,3,4,2,2,1,3,2,3,4,1,2,3,2,4,4,4,3,3,4,2,4,3,3,4,4,4,4,3,3,2,4,4,2,4,4,2,2,2,3,3,3,3,4,3.4,3,3.2,4.5,3.8,4.15,3.1,3.4,3.25,3.8,3.7,3.75,3.5,3.7,3.6,4,5,5,3,5,6,5,6,5,6,6,6,6,6,6,6,5.375,2,3,3,3,3,2,2,1,4,3,2.6,Male
13442,34,34,23,83,3.83,25,0,1,1,4,5,5,3,3,4,4,4,4,5,4,3,2,2,3,2,5,3,4,4,2,3,4,3,3,2,1,5,4,1,4,2,5,3,2,3,5,4,1,5,4,3,2,4,4,4,2,1,5,2,4,1,2,1,3,4,4,1,3,2,4,2,3,4,2,4,5,3,3,4,3,5,4,2,3,2,3,1,4,1,2,1,3,4,4,3,3,1,2,5,5,5,4,4,3,3,2,5,3.7,3.8,3.75,4.6,3.2,3.9,3,2.7,2.85,3.8,4.2,4,4,4.4,4.2,5,6,5,4,5,5,5,6,5,4,7,5,5,5,4,5,5.0625,3,4,3,4,3,2,3,5,4,3,3.4,Female
13476,38,41,39,83,3.99,29,26,2,1,4,3,3,1,4,5,4,5,5,5,4,4,2,3,2,3,4,5,2,5,4,3,3,1,5,2,2,4,3,1,4,4,5,4,1,3,3,5,2,5,4,4,3,4,5,5,3,3,5,1,3,1,1,4,3,4,4,1,3,1,2,1,4,3,5,5,4,5,3,5,2,4,4,3,2,2,4,1,4,2,5,5,4,2,3,4,3,1,2,5,5,5,4,5,3,5,2,5,3.7,2.6,3.15,4.9,3.7,4.3,2.3,2.8,2.55,3.8,3.5,3.65,3.7,4.7,4.2,5,5,4,5,5,6,6,7,5,4,6,5,4,5,4,7,5.1875,3,4,3,3,2,2,2,5,3,2,2.9,Female
12621,33,36,36,62,4.74,29,0,3,3,4,2,4,2,4,4,3,4,4,2,4,4,2,4,2,4,2,3,2,2,3,4,4,2,4,2,2,2,2,2,2,4,3,4,2,2,2,4,4,2,4,2,3,2,4,4,4,4,4,2,2,3,4,4,4,4,2,4,2,2,4,4,4,2,1,4,4,2,2,3,3,4,4,4,1,2,3,2,2,2,4,3,2,2,2,3,2,2,2,4,2,2,4,2,2,2,4,4,2.9,2,2.45,3.2,4.2,3.7,3.4,2.7,3.05,2.4,2.6,2.5,3.6,3.1,3.35,4,4,3,4,5,5,3,5,4,5,5,4,5,5,5,5,4.4375,1,3,2,2,2,2,3,1,4,4,2.4,Male
12576,36,38,33,69,3.7,29,0,2,5,4,5,5,2,4,2,3,3,1,3,3,2,2,4,5,4,5,3,5,3,3,4,4,2,2,3,1,4,1,2,1,1,5,4,3,3,4,3,5,3,5,2,2,3,2,2,2,4,1,3,2,2,4,4,3,4,4,4,1,2,4,1,3,2,2,4,4,4,4,3,4,5,5,3,2,3,2,3,1,1,2,4,2,2,1,4,3,2,2,3,4,5,4,2,5,4,2,3,1.5,2.2,1.85,3.2,2.9,3.05,3.8,3.5,3.65,4.1,4,4.05,4,3.1,3.55,3,6,5,4,6,6,6,6,7,5,7,5,7,7,6,7,5.8125,3,2,2,3,3,2,2,3,4,2,2.6,Male
13533,45,45,44,92,4.22,29,0,3,2,4,2,4,2,5,2,4,5,4,4,3,2,4,4,4,3,2,4,4,4,2,2,4,2,4,4,3,3,4,4,2,2,2,4,2,4,3,3,3,4,4,4,1,4,4,2,2,5,5,1,4,2,5,4,4,4,4,5,4,1,4,2,3,4,2,3,4,3,1,5,1,5,4,3,1,4,4,3,5,1,4,4,4,4,4,4,3,2,5,5,5,5,2,4,1,3,4,5,4,2.9,3.45,4.3,3.9,4.1,2.9,3.5,3.2,4,3.1,3.55,2.9,3.2,3.05,5,5,5,4,5,5,4,5,5,5,6,5,6,6,6,6,5.1875,3,3,4,2,2,3,1,1,5,3,2.7,Male
11647,42,41,44,86,3.75,23,0,2,1,4,5,5,1,5,2,2,2,2,4,2,1,3,4,1,3,4,3,4,4,2,1,4,1,3,3,1,4,2,3,1,3,3,5,1,4,3,5,3,4,5,5,3,2,3,3,2,4,4,1,1,1,1,4,3,3,4,4,2,1,4,1,3,2,1,4,4,3,5,5,5,5,5,5,1,1,2,2,3,1,4,5,1,1,1,3,3,3,1,5,3,5,5,1,2,3,3,5,2.4,1.4,1.9,4.5,4.3,4.4,4.1,3.3,3.7,4.8,3.6,4.2,4.1,3.3,3.7,7,7,7,5,6,5,5,6,7,7,7,7,7,7,7,7,6.5,1,2,3,2,3,2,1,3,4,3,2.4,Female
12669,40,40,36,79,3.57,26,0,3,1,4,5,4,3,3,4,5,5,3,4,3,2,2,2,2,4,5,4,4,4,3,2,4,3,4,4,4,4,2,2,2,2,4,3,2,4,3,2,1,4,4,4,3,4,3,2,3,4,4,2,2,2,2,3,3,4,4,3,2,2,4,2,4,4,2,3,4,2,3,4,4,4,4,2,2,3,2,4,3,2,2,5,2,3,3,2,4,2,2,4,4,4,4,4,4,4,2,4,2.9,3.5,3.2,4.1,3.4,3.75,3.6,3.4,3.5,4.2,3.8,4,3.9,3.2,3.55,5,6,4,6,4,4,5,3,4,4,7,3,6,5,4,4,4.625,2,4,3,2,1,2,2,2,4,2,2.4,Female
11885,39,39,40,87,4.47,33,16,2,2,4,4,5,2,4,2,4,5,2,4,4,4,2,4,4,5,4,4,5,4,2,4,4,2,5,4,2,4,2,2,2,5,4,4,2,4,4,4,4,4,4,4,2,2,4,2,2,3,3,2,2,2,2,4,4,3,3,4,2,2,4,3,4,2,2,3,4,3,2,4,4,4,4,4,2,2,4,2,2,2,2,4,2,2,2,4,3,2,2,4,4,4,4,2,3,3,2,3,2.4,2,2.2,4,3.8,3.9,3.6,3.8,3.7,3.2,3.6,3.4,4.1,3.6,3.85,5,5,5,6,6,6,5,7,6,6,7,5,6,7,7,6,5.9375,1,2,2,2,2,1,1,1,2,1,1.5,Male
11606,23,0,0,0,0,18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,3,7,6,7,7,7,7,7,7,7,7,7,7,6.3125,3,2,3,1,2,2,2,2,2,4,2.3,Female
11873,44,43,40,90,3.96,30,0,4,3,2,4,4,5,5,2,4,4,5,4,4,3,4,1,4,5,5,4,3,4,4,3,3,4,4,4,2,4,4,3,4,2,4,2,3,4,4,4,1,4,3,4,2,4,4,1,3,2,5,2,3,2,4,3,3,4,4,3,4,3,3,2,3,4,4,2,4,3,1,4,3,4,4,1,3,1,3,1,4,4,4,3,4,4,4,4,3,2,5,4,5,4,3,4,3,4,2,3,4.2,4.2,4.2,3.5,3.1,3.3,2.3,4.3,3.3,3.7,3.8,3.75,3.1,3.8,3.45,5,5,5,4,5,5,5,5,5,5,6,5,5,6,5,5,5.0625,3,4,3,3,4,3,2,4,5,3,3.4,Female
11777,45,44,49,90,0,28,58,2,1,4,4,4,2,4,2,4,4,4,4,4,4,2,3,2,4,2,4,3,4,2,2,4,2,5,4,2,3,3,2,2,4,4,5,2,4,3,4,3,4,4,4,2,2,5,4,3,2,4,1,2,2,2,5,4,4,4,2,3,2,4,2,3,2,1,2,3,2,2,4,3,4,4,5,1,2,4,2,3,1,2,4,2,2,1,4,4,2,2,4,3,5,4,2,2,3,3,4,3.3,1.8,2.55,4.3,4.5,4.4,3.6,3.7,3.65,3.7,3.2,3.45,3.9,3.7,3.8,6,6,5,5,5,5,5,7,5,5,7,5,5,5,5,5,5.375,2,2,2,2,1,3,2,1,4,2,2.1,Male
1611,37,42,36,80,4,26,0,2,2,4,4,4,4,4,5,4,2,4,4,5,3,3,2,1,4,5,5,2,4,4,2,3,4,4,1,2,4,2,3,4,2,3,1,2,4,3,4,2,4,4,4,4,4,3,3,2,4,4,2,2,3,5,3,4,5,4,3,3,2,3,1,4,4,1,3,2,4,3,4,2,4,3,2,3,2,2,2,4,1,5,5,2,3,2,3,3,2,3,4,4,5,3,4,3,4,2,3,3.5,3.9,3.7,4,3.9,3.95,2.5,3.2,2.85,4.1,3.7,3.9,3,3.5,3.25,5,5,4,2,5,6,4,6,4,4,4,4,4,4,4,4,4.3125,3,4,3,3,3,3,4,4,5,4,3.6,Female
13567,45,47,41,84,3.7,30,0,2,1,4,3,4,3,3,4,3,4,4,4,5,3,2,4,1,2,4,4,2,4,4,3,4,2,4,2,3,4,2,1,3,2,4,3,2,3,2,3,2,4,3,2,2,2,2,3,4,5,4,1,2,3,3,4,4,3,3,2,3,2,3,2,2,2,4,4,3,4,2,5,2,4,4,3,2,2,3,1,4,2,4,3,2,2,2,3,3,1,3,4,4,4,3,3,2,3,4,4,3.6,2.4,3,4.4,3.6,4,2.6,2.7,2.65,3.3,2.8,3.05,3.6,3.8,3.7,4,5,6,5,5,6,7,6,6,5,7,5,6,6,6,6,5.6875,2,3,3,2,2,3,3,2,5,4,2.9,I prefer to not answer this question.
11523,44,44,43,87,3.69,24,22,4,2,2,2,2,2,5,1,4,4,4,2,4,5,3,2,1,5,2,3,3,4,4,3,2,4,4,4,3,4,2,1,2,5,3,2,1,4,2,5,2,4,4,4,4,4,3,2,3,3,5,2,4,4,5,3,5,4,3,2,5,1,2,2,2,4,1,1,2,3,3,4,2,4,3,2,3,1,2,1,4,2,4,4,4,4,1,3,2,5,3,4,4,2,3,4,3,4,3,4,3.5,3.7,3.6,4,4.3,4.15,2.4,4.3,3.35,2.7,2.8,2.75,2.3,3.6,2.95,7,6,4,3,5,5,5,7,6,4,7,4,7,7,4,5,5.375,2,5,4,4,4,2,3,4,5,4,3.7,Female
13252,42,29,39,87,3.93,27,0,3,1,4,5,4,2,5,2,4,5,2,5,2,1,3,2,2,5,5,1,4,5,2,2,5,2,5,4,2,5,3,1,1,1,3,4,1,5,4,5,5,5,5,3,4,3,4,1,1,5,5,1,1,1,3,4,3,5,4,3,2,1,4,1,5,2,1,1,4,3,1,5,3,5,5,2,1,1,2,2,3,1,3,5,1,2,1,5,3,1,1,5,2,5,5,2,4,5,2,3,2.7,2.5,2.6,5,4.3,4.65,4.1,4.8,4.45,4.7,4.1,4.4,4,3.5,3.75,6,6,5,2,7,7,5,6,5,6,7,5,6,6,5,5,5.5625,2,4,3,2,3,2,2,1,3,4,2.6,Female
12886,39,41,46,84,4.17,28,16,1,2,4,4,5,3,4,1,5,5,5,4,3,4,1,3,1,3,3,5,4,5,2,4,5,2,5,3,3,4,3,2,4,5,5,4,1,3,3,5,1,5,4,3,1,3,5,4,2,2,4,2,2,4,1,5,5,4,5,1,2,1,4,3,3,4,1,3,3,5,3,4,2,2,5,4,1,2,3,1,3,3,4,3,1,1,2,2,3,1,1,4,2,2,5,3,1,4,3,5,3.3,2.4,2.85,4.2,4.8,4.5,3.3,3.3,3.3,2.4,3.5,2.95,4.8,4.8,4.8,6,7,6,7,7,7,6,7,6,6,7,6,6,6,6,6,6.375,2,4,4,2,3,3,3,3,5,1,3,Female
13560,43,38,40,75,3.95,31,0,5,2,4,5,5,2,3,2,4,3,3,4,2,2,2,4,3,4,4,4,4,4,2,2,4,1,3,2,1,4,2,1,2,2,4,5,1,4,4,4,5,5,4,5,2,2,3,2,2,3,4,2,2,2,2,5,3,4,5,3,2,1,3,1,3,2,3,2,4,4,4,5,4,5,4,4,2,2,1,3,2,2,4,5,3,2,2,2,4,3,2,5,2,5,4,2,2,3,3,4,2.1,1.7,1.9,4.5,3.5,4,3.7,3.5,3.6,4.6,4.2,4.4,3.9,3.5,3.7,6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5.75,3,2,3,2,2,2,2,3,4,2,2.5,Male
13326,37,41,38,85,3.91,29,0,2,4,4,2,3,3,4,2,3,4,4,4,3,3,2,2,3,3,3,5,2,2,4,4,4,2,3,4,2,3,2,2,3,4,3,4,2,4,2,5,2,4,4,2,3,4,3,2,4,3,4,2,2,4,1,4,3,4,4,3,4,2,3,4,4,4,2,3,4,3,2,2,2,3,3,4,1,3,2,2,2,2,4,3,2,2,3,2,3,2,2,3,2,2,4,2,4,4,3,3,3.4,2.7,3.05,3.3,3.4,3.35,3.1,3.5,3.3,2.3,3.2,2.75,3.7,3.7,3.7,5,5,4,6,4,5,3,5,6,5,6,5,6,5,5,6,5.0625,2,3,3,3,2,3,3,1,4,1,2.5,Male
13577,21,39,36,63,3.74,21,19,3,5,4,4,4,3,3,1,3,5,4,4,3,4,3,2,2,3,4,4,4,3,3,3,3,1,4,3,2,5,1,4,3,4,3,5,1,4,3,5,4,4,4,3,3,1,3,2,1,1,5,3,3,4,4,3,4,4,4,3,1,2,4,3,2,1,1,5,4,3,3,2,4,4,5,3,2,2,4,3,3,2,4,3,3,3,3,3,3,2,4,2,1,3,4,1,2,3,3,5,2.8,2.1,2.45,2.9,3.9,3.4,3.5,3.4,3.45,2.9,3.5,3.2,3.2,4.2,3.7,4,4,4,3,6,5,4,4,4,3,6,4,4,6,4,4,4.3125,2,3,4,2,4,3,3,2,5,2,3,Male
11439,45,43,42,89,4.1,31,0,3,2,4,4,3,3,3,2,4,3,3,3,3,2,4,2,3,5,4,4,4,4,4,3,3,3,3,4,3,2,2,2,4,3,3,3,3,5,2,3,4,3,4,4,3,3,2,3,2,5,5,2,3,2,4,3,3,5,5,3,4,3,3,2,2,3,1,2,4,4,2,4,3,4,3,2,1,2,2,3,3,2,3,4,3,3,2,4,3,3,3,4,4,4,3,3,3,4,3,3,3.1,3.2,3.15,3.7,3.4,3.55,2.9,4.2,3.55,3.8,3.6,3.7,2.7,2.9,2.8,5,4,5,5,6,6,4,7,6,3,5,4,5,5,5,5,5,3,5,3,3,3,3,2,3,4,3,3.2,Female
12787,33,32,39,73,NA,NA,NA,3,4,4,2,5,1,3,2,4,3,2,4,1,4,1,5,4,4,3,4,5,2,1,4,5,1,4,3,1,5,1,3,1,3,5,5,2,5,1,4,3,4,5,4,1,1,2,1,2,2,2,3,1,2,1,4,2,2,4,5,1,1,5,4,4,1,1,2,5,2,3,4,5,2,5,5,4,2,1,3,2,2,2,3,2,1,3,4,5,3,2,2,2,2,5,2,3,4,3,2,2,1.2,1.6,3.3,3,3.15,4.7,3.9,4.3,2.6,3.9,3.25,4.8,3.1,3.95,7,7,5,3,7,6,7,6,5,7,7,7,7,7,5,6,6.1875,1,2,1,1,2,2,1,2,1,1,1.4,Female
11880,39,43,46,93,4,30,7,4,2,4,4,4,2,5,2,4,4,4,4,4,2,2,4,3,4,3,4,4,4,4,2,4,2,4,4,2,4,4,2,3,2,3,4,2,4,4,4,4,4,4,3,2,2,4,4,2,2,5,2,4,2,2,4,4,4,4,2,2,2,2,2,3,2,2,4,3,4,2,4,2,4,3,4,2,2,2,2,4,2,2,4,2,2,2,4,3,2,2,4,4,4,4,2,4,4,3,4,3.1,2,2.55,4,3.8,3.9,2.7,3.6,3.15,3.9,3.6,3.75,3.7,4,3.85,4,5,4,4,5,6,5,5,6,6,6,6,6,7,6,6,5.4375,2,3,2,2,2,2,3,3,2,2,2.3,Female
12222,44,41,43,91,3.73,33,0,4,2,4,3,4,2,3,2,2,3,4,4,3,4,4,4,2,3,3,3,4,4,3,3,4,2,4,3,4,2,2,2,3,3,3,4,2,4,2,3,4,4,4,3,4,3,4,4,4,4,4,2,3,2,3,4,4,2,3,4,2,2,3,2,3,2,5,4,4,3,4,3,3,4,4,4,2,2,4,3,3,2,2,4,4,3,4,4,2,3,2,4,3,4,3,2,3,3,4,3,2.5,2.2,2.35,3.9,3.3,3.6,3.3,3.1,3.2,3.4,2.4,2.9,3,2.7,2.85,5,5,5,5,5,5,5,5,5,5,6,5,6,6,6,6,5.3125,3,3,3,2,2,2,2,2,2,2,2.3,Male
11674,41,43,40,81,3.3,31,0,1,1,4,2,4,1,3,4,2,5,5,4,4,4,2,2,1,4,3,5,2,4,4,3,4,4,5,3,4,3,5,1,4,3,2,2,1,4,2,4,1,4,2,2,4,4,4,4,4,1,5,1,3,2,1,2,5,2,1,1,5,1,1,2,4,5,1,4,2,5,1,5,1,4,5,3,1,2,4,1,5,2,5,4,2,5,1,1,1,1,5,4,5,5,3,4,2,2,4,5,4.9,3.8,4.35,4.5,4.6,4.55,1.9,2.6,2.25,3.3,1.9,2.6,3.7,4.7,4.2,5,6,4,3,4,4,5,5,5,4,6,5,4,5,4,5,4.625,4,5,4,3,4,4,3,4,5,4,4,Female
12760,35,28,29,65,2.55,23,0,2,5,4,4,2,5,3,1,4,4,5,2,4,4,4,1,4,4,3,1,3,2,2,5,2,5,5,4,2,1,2,5,3,5,3,3,2,4,3,3,2,2,4,3,3,4,5,1,3,5,5,4,2,3,4,3,2,4,4,4,4,4,3,2,4,4,3,2,4,2,1,1,2,4,4,1,3,3,5,5,4,3,5,3,5,5,3,4,4,1,3,3,5,4,3,5,3,4,1,5,3.9,4.4,4.15,1.9,3.3,2.6,2.8,4.1,3.45,2.9,3.5,3.2,2.6,2.5,2.55,7,5,6,5,6,5,5,5,5,6,7,5,4,6,7,7,5.6875,1,4,4,3,3,2,3,5,5,4,3.4,NA
11913,39,46,43,87,3.86,32,0,4,2,5,3,5,1,4,1,3,5,1,3,2,2,2,5,1,5,3,3,4,4,2,2,4,1,2,4,2,3,2,2,2,3,4,5,1,3,3,4,4,3,5,3,3,1,4,3,2,3,2,2,1,3,1,4,4,4,4,3,2,1,3,3,3,1,1,3,4,4,5,4,3,4,3,5,1,2,3,2,2,2,2,4,1,1,2,3,3,1,1,4,2,4,4,1,3,3,3,3,1.7,1.1,1.4,3.9,4.1,4,4.1,3.7,3.9,3.5,3.4,3.45,4,3.7,3.85,6,5,5,7,6,6,5,6,7,7,7,7,6,7,7,7,6.3125,2,2,2,2,2,1,1,1,4,1,1.8,Male
